Index,RunID, LON, LAT,tag,coord_id,YIELD,land cover,check,check T3,county
298,441,-98.4198,29.0777,-98.4198.29.0777,441,10.7054,81,1,1,ATASCOSA
299,442,-98.4098,29.0777,-98.4098.29.0777,442,10.7054,81,1,1,ATASCOSA
300,443,-98.3998,29.0777,-98.3998.29.0777,443,10.7054,82,1,1,ATASCOSA
301,444,-98.3898,29.0777,-98.3898.29.0777,444,10.7054,81,1,1,ATASCOSA
302,445,-98.3798,29.0777,-98.3798.29.0777,445,11.0774,81,1,1,ATASCOSA
303,447,-98.7898,29.0677,-98.7898.29.0677,447,2.0416,82,1,1,ATASCOSA
304,448,-98.7798,29.0677,-98.7798.29.0677,448,2.0824,82,1,1,ATASCOSA
305,449,-98.7698,29.0677,-98.7698.29.0677,449,2.0824,52,1,1,ATASCOSA
306,450,-98.7598,29.0677,-98.7598.29.0677,450,1.3092,82,1,1,ATASCOSA
307,451,-98.7498,29.0677,-98.7498.29.0677,451,2.4708,52,1,1,ATASCOSA
308,452,-98.7398,29.0677,-98.7398.29.0677,452,2.4708,82,1,1,ATASCOSA
309,453,-98.7298,29.0677,-98.7298.29.0677,453,2.1608,82,1,1,ATASCOSA
310,454,-98.7198,29.0677,-98.7198.29.0677,454,10.915,81,1,1,ATASCOSA
311,456,-98.6998,29.0677,-98.6998.29.0677,456,10.8538,81,1,1,ATASCOSA
312,457,-98.6898,29.0677,-98.6898.29.0677,457,10.579,81,1,1,ATASCOSA
313,458,-98.6798,29.0677,-98.6798.29.0677,458,10.5286,52,1,1,ATASCOSA
314,459,-98.6698,29.0677,-98.6698.29.0677,459,10.8194,52,1,1,ATASCOSA
315,460,-98.6598,29.0677,-98.6598.29.0677,460,10.5286,81,1,1,ATASCOSA
316,461,-98.6498,29.0677,-98.6498.29.0677,461,10.5286,82,1,1,ATASCOSA
317,462,-98.6398,29.0677,-98.6398.29.0677,462,10.3568,82,1,1,ATASCOSA
318,463,-98.6298,29.0677,-98.6298.29.0677,463,10.7954,81,1,1,ATASCOSA
319,464,-98.6198,29.0677,-98.6198.29.0677,464,11.2004,81,1,1,ATASCOSA
320,465,-98.6098,29.0677,-98.6098.29.0677,465,10.9436,90,1,1,ATASCOSA
321,466,-98.5998,29.0677,-98.5998.29.0677,466,11.2374,52,1,1,ATASCOSA
322,467,-98.5898,29.0677,-98.5898.29.0677,467,11.2004,52,1,1,ATASCOSA
323,468,-98.5798,29.0677,-98.5798.29.0677,468,10.9436,81,1,1,ATASCOSA
324,469,-98.5698,29.0677,-98.5698.29.0677,469,11.2348,81,1,1,ATASCOSA
325,470,-98.5598,29.0677,-98.5598.29.0677,470,11.2004,82,1,1,ATASCOSA
326,471,-98.5498,29.0677,-98.5498.29.0677,471,10.9436,81,1,1,ATASCOSA
327,472,-98.5398,29.0677,-98.5398.29.0677,472,11.2594,81,1,1,ATASCOSA
328,473,-98.5298,29.0677,-98.5298.29.0677,473,11.2004,81,1,1,ATASCOSA
329,474,-98.5198,29.0677,-98.5198.29.0677,474,10.9436,52,1,1,ATASCOSA
330,475,-98.5098,29.0677,-98.5098.29.0677,475,11.2552,52,1,1,ATASCOSA
331,476,-98.4998,29.0677,-98.4998.29.0677,476,11.0114,82,1,1,ATASCOSA
332,477,-98.4898,29.0677,-98.4898.29.0677,477,11.0114,82,1,1,ATASCOSA
333,479,-98.4698,29.0677,-98.4698.29.0677,479,11.0774,52,1,1,ATASCOSA
334,480,-98.4598,29.0677,-98.4598.29.0677,480,10.8166,52,1,1,ATASCOSA
335,481,-98.4498,29.0677,-98.4498.29.0677,481,11.0774,52,1,1,ATASCOSA
336,482,-98.4398,29.0677,-98.4398.29.0677,482,11.0926,81,1,1,ATASCOSA
337,483,-98.4298,29.0677,-98.4298.29.0677,483,11.0774,52,1,1,ATASCOSA
338,484,-98.4198,29.0677,-98.4198.29.0677,484,11.0774,82,1,1,ATASCOSA
339,485,-98.4098,29.0677,-98.4098.29.0677,485,10.7054,81,1,1,ATASCOSA
340,486,-98.3998,29.0677,-98.3998.29.0677,486,11.0774,52,1,1,ATASCOSA
341,487,-98.3898,29.0677,-98.3898.29.0677,487,10.5518,82,1,1,ATASCOSA
342,488,-98.3798,29.0677,-98.3798.29.0677,488,11.0114,81,1,1,ATASCOSA
343,490,-98.7998,29.0577,-98.7998.29.0577,490,1.9436,82,1,1,ATASCOSA
344,491,-98.7898,29.0577,-98.7898.29.0577,491,2.0824,52,1,1,ATASCOSA
345,492,-98.7798,29.0577,-98.7798.29.0577,492,2.0716,82,1,1,ATASCOSA
346,493,-98.7698,29.0577,-98.7698.29.0577,493,1.9372,52,1,1,ATASCOSA
347,494,-98.7598,29.0577,-98.7598.29.0577,494,2.306,82,1,1,ATASCOSA
348,495,-98.7498,29.0577,-98.7498.29.0577,495,2.1608,82,1,1,ATASCOSA
349,496,-98.7398,29.0577,-98.7398.29.0577,496,2.2006,52,1,1,ATASCOSA
350,497,-98.7298,29.0577,-98.7298.29.0577,497,2.2006,52,1,1,ATASCOSA
351,498,-98.7198,29.0577,-98.7198.29.0577,498,2.1804,82,1,1,ATASCOSA
352,499,-98.7098,29.0577,-98.7098.29.0577,499,10.4556,90,1,1,ATASCOSA
353,500,-98.6998,29.0577,-98.6998.29.0577,500,10.7958,52,1,1,ATASCOSA
354,502,-98.6798,29.0577,-98.6798.29.0577,502,10.5288,90,1,1,ATASCOSA
355,503,-98.6698,29.0577,-98.6698.29.0577,503,10.5784,81,1,1,ATASCOSA
356,504,-98.6598,29.0577,-98.6598.29.0577,504,10.5288,81,1,1,ATASCOSA
357,505,-98.6498,29.0577,-98.6498.29.0577,505,10.7958,81,1,1,ATASCOSA
358,506,-98.6398,29.0577,-98.6398.29.0577,506,10.5288,81,1,1,ATASCOSA
359,507,-98.6298,29.0577,-98.6298.29.0577,507,10.8538,52,1,1,ATASCOSA
360,508,-98.6198,29.0577,-98.6198.29.0577,508,11.2004,82,1,1,ATASCOSA
361,509,-98.6098,29.0577,-98.6098.29.0577,509,11.2004,52,1,1,ATASCOSA
362,510,-98.5998,29.0577,-98.5998.29.0577,510,11.2004,81,1,1,ATASCOSA
363,511,-98.5898,29.0577,-98.5898.29.0577,511,11.0588,81,1,1,ATASCOSA
364,512,-98.5798,29.0577,-98.5798.29.0577,512,10.9434,82,1,1,ATASCOSA
365,513,-98.5698,29.0577,-98.5698.29.0577,513,11.2348,82,1,1,ATASCOSA
366,514,-98.5598,29.0577,-98.5598.29.0577,514,11.2004,81,1,1,ATASCOSA
367,515,-98.5498,29.0577,-98.5498.29.0577,515,11.2004,52,1,1,ATASCOSA
368,516,-98.5398,29.0577,-98.5398.29.0577,516,11.018,81,1,1,ATASCOSA
369,517,-98.5298,29.0577,-98.5298.29.0577,517,11.0588,81,1,1,ATASCOSA
370,518,-98.5198,29.0577,-98.5198.29.0577,518,11.0588,82,1,1,ATASCOSA
371,519,-98.5098,29.0577,-98.5098.29.0577,519,11.2376,81,1,1,ATASCOSA
372,520,-98.4998,29.0577,-98.4998.29.0577,520,10.705,82,1,1,ATASCOSA
373,521,-98.4898,29.0577,-98.4898.29.0577,521,9.2414,81,1,1,ATASCOSA
374,522,-98.4798,29.0577,-98.4798.29.0577,522,10.705,52,1,1,ATASCOSA
375,523,-98.4698,29.0577,-98.4698.29.0577,523,10.7084,81,1,1,ATASCOSA
376,524,-98.4598,29.0577,-98.4598.29.0577,524,10.7084,82,1,1,ATASCOSA
377,525,-98.4498,29.0577,-98.4498.29.0577,525,11.0768,52,1,1,ATASCOSA
378,526,-98.4398,29.0577,-98.4398.29.0577,526,11.0116,52,1,1,ATASCOSA
379,528,-98.4198,29.0577,-98.4198.29.0577,528,11.3362,52,1,1,ATASCOSA
380,529,-98.4098,29.0577,-98.4098.29.0577,529,11.0116,82,1,1,ATASCOSA
381,530,-98.3998,29.0577,-98.3998.29.0577,530,10.705,52,1,1,ATASCOSA
382,531,-98.3898,29.0577,-98.3898.29.0577,531,10.705,81,1,1,ATASCOSA
383,532,-98.3798,29.0577,-98.3798.29.0577,532,10.705,81,1,1,ATASCOSA
384,533,-98.3698,29.0577,-98.3698.29.0577,533,11.3298,81,1,1,ATASCOSA
385,534,-98.3598,29.0577,-98.3598.29.0577,534,11.2404,52,1,1,ATASCOSA
386,535,-98.7998,29.0477,-98.7998.29.0477,535,1.9436,82,1,1,ATASCOSA
387,536,-98.7898,29.0477,-98.7898.29.0477,536,2.0416,52,1,1,ATASCOSA
388,537,-98.7798,29.0477,-98.7798.29.0477,537,2.0416,81,1,1,ATASCOSA
389,538,-98.7698,29.0477,-98.7698.29.0477,538,2.0416,52,1,1,ATASCOSA
390,539,-98.7598,29.0477,-98.7598.29.0477,539,2.0778,52,1,1,ATASCOSA
391,540,-98.7498,29.0477,-98.7498.29.0477,540,2.4708,52,1,1,ATASCOSA
392,542,-98.7298,29.0477,-98.7298.29.0477,542,2.1608,81,1,1,ATASCOSA
393,543,-98.7198,29.0477,-98.7198.29.0477,543,2.1608,52,1,1,ATASCOSA
394,544,-98.7098,29.0477,-98.7098.29.0477,544,10.9148,52,1,1,ATASCOSA
395,545,-98.6998,29.0477,-98.6998.29.0477,545,11.2604,52,1,1,ATASCOSA
396,546,-98.6898,29.0477,-98.6898.29.0477,546,10.3686,52,1,1,ATASCOSA
397,547,-98.6798,29.0477,-98.6798.29.0477,547,10.3566,82,1,1,ATASCOSA
398,548,-98.6698,29.0477,-98.6698.29.0477,548,10.7882,82,1,1,ATASCOSA
399,549,-98.6598,29.0477,-98.6598.29.0477,549,10.652,52,1,1,ATASCOSA
400,550,-98.6498,29.0477,-98.6498.29.0477,550,10.5286,71,1,1,ATASCOSA
401,552,-98.6298,29.0477,-98.6298.29.0477,552,10.7952,82,1,1,ATASCOSA
402,553,-98.6198,29.0477,-98.6198.29.0477,553,11.255,52,1,1,ATASCOSA
403,554,-98.6098,29.0477,-98.6098.29.0477,554,10.67,81,1,1,ATASCOSA
404,555,-98.5998,29.0477,-98.5998.29.0477,555,11.2002,81,1,1,ATASCOSA
405,556,-98.5898,29.0477,-98.5898.29.0477,556,10.9434,81,1,1,ATASCOSA
406,557,-98.5798,29.0477,-98.5798.29.0477,557,10.9434,81,1,1,ATASCOSA
407,558,-98.5698,29.0477,-98.5698.29.0477,558,11.0174,71,1,1,ATASCOSA
408,559,-98.5598,29.0477,-98.5598.29.0477,559,11.058,52,1,1,ATASCOSA
409,560,-98.5498,29.0477,-98.5498.29.0477,560,10.8184,82,1,1,ATASCOSA
410,561,-98.5398,29.0477,-98.5398.29.0477,561,10.8184,81,1,1,ATASCOSA
411,562,-98.5298,29.0477,-98.5298.29.0477,562,10.8184,52,1,1,ATASCOSA
412,563,-98.5198,29.0477,-98.5198.29.0477,563,10.8184,81,1,1,ATASCOSA
413,564,-98.5098,29.0477,-98.5098.29.0477,564,11.2374,81,1,1,ATASCOSA
414,565,-98.4998,29.0477,-98.4998.29.0477,565,11.0768,71,1,1,ATASCOSA
415,566,-98.4898,29.0477,-98.4898.29.0477,566,10.7052,82,1,1,ATASCOSA
416,567,-98.4798,29.0477,-98.4798.29.0477,567,10.7082,82,1,1,ATASCOSA
417,568,-98.4698,29.0477,-98.4698.29.0477,568,10.3186,52,1,1,ATASCOSA
418,569,-98.4598,29.0477,-98.4598.29.0477,569,11.3362,71,1,1,ATASCOSA
419,570,-98.4498,29.0477,-98.4498.29.0477,570,11.0768,81,1,1,ATASCOSA
420,571,-98.4398,29.0477,-98.4398.29.0477,571,11.3362,52,1,1,ATASCOSA
421,572,-98.4298,29.0477,-98.4298.29.0477,572,11.0768,71,1,1,ATASCOSA
422,573,-98.4198,29.0477,-98.4198.29.0477,573,10.7052,71,1,1,ATASCOSA
423,574,-98.4098,29.0477,-98.4098.29.0477,574,10.7052,81,1,1,ATASCOSA
424,575,-98.3998,29.0477,-98.3998.29.0477,575,11.0114,71,1,1,ATASCOSA
425,576,-98.3898,29.0477,-98.3898.29.0477,576,11.0576,82,1,1,ATASCOSA
426,579,-98.3598,29.0477,-98.3598.29.0477,579,11.2616,81,1,1,ATASCOSA
427,580,-98.3498,29.0477,-98.3498.29.0477,580,11.1438,81,1,1,ATASCOSA
428,581,-98.7998,29.0377,-98.7998.29.0377,581,1.9436,82,1,1,ATASCOSA
429,582,-98.7898,29.0377,-98.7898.29.0377,582,2.1116,82,1,1,ATASCOSA
430,583,-98.7798,29.0377,-98.7798.29.0377,583,2.1116,52,1,1,ATASCOSA
431,584,-98.7698,29.0377,-98.7698.29.0377,584,2.1912,52,1,1,ATASCOSA
432,585,-98.7598,29.0377,-98.7598.29.0377,585,2.0824,52,1,1,ATASCOSA
433,587,-98.7398,29.0377,-98.7398.29.0377,587,2.2012,52,1,1,ATASCOSA
434,588,-98.7298,29.0377,-98.7298.29.0377,588,2.0566,52,1,1,ATASCOSA
435,589,-98.7198,29.0377,-98.7198.29.0377,589,2.2012,52,1,1,ATASCOSA
436,590,-98.7098,29.0377,-98.7098.29.0377,590,2.2056,52,1,1,ATASCOSA
437,592,-98.6898,29.0377,-98.6898.29.0377,592,10.7204,81,1,1,ATASCOSA
438,593,-98.6798,29.0377,-98.6798.29.0377,593,10.6516,81,1,1,ATASCOSA
439,594,-98.6698,29.0377,-98.6698.29.0377,594,10.795,71,1,1,ATASCOSA
440,595,-98.6598,29.0377,-98.6598.29.0377,595,10.3566,71,1,1,ATASCOSA
441,596,-98.6498,29.0377,-98.6498.29.0377,596,10.7882,52,1,1,ATASCOSA
442,597,-98.6398,29.0377,-98.6398.29.0377,597,10.505,81,1,1,ATASCOSA
443,598,-98.6298,29.0377,-98.6298.29.0377,598,10.8538,71,1,1,ATASCOSA
444,599,-98.6198,29.0377,-98.6198.29.0377,599,10.9436,52,1,1,ATASCOSA
445,600,-98.6098,29.0377,-98.6098.29.0377,600,10.9436,82,1,1,ATASCOSA
446,601,-98.5998,29.0377,-98.5998.29.0377,601,11.2002,81,1,1,ATASCOSA
447,602,-98.5898,29.0377,-98.5898.29.0377,602,11.2002,81,1,1,ATASCOSA
448,603,-98.5798,29.0377,-98.5798.29.0377,603,11.0562,82,1,1,ATASCOSA
449,606,-98.5498,29.0377,-98.5498.29.0377,606,10.8184,82,1,1,ATASCOSA
450,607,-98.5398,29.0377,-98.5398.29.0377,607,11.32,52,1,1,ATASCOSA
451,608,-98.5298,29.0377,-98.5298.29.0377,608,10.8184,81,1,1,ATASCOSA
452,609,-98.5098,29.0377,-98.5098.29.0377,609,11.0562,82,1,1,ATASCOSA
453,610,-98.4998,29.0377,-98.4998.29.0377,610,11.077,52,1,1,ATASCOSA
454,611,-98.4898,29.0377,-98.4898.29.0377,611,10.705,52,1,1,ATASCOSA
455,612,-98.4798,29.0377,-98.4798.29.0377,612,11.077,52,1,1,ATASCOSA
456,613,-98.4698,29.0377,-98.4698.29.0377,613,10.705,52,1,1,ATASCOSA
457,614,-98.4598,29.0377,-98.4598.29.0377,614,11.3362,52,1,1,ATASCOSA
458,616,-98.4398,29.0377,-98.4398.29.0377,616,11.0108,52,1,1,ATASCOSA
459,617,-98.4298,29.0377,-98.4298.29.0377,617,11.0108,81,1,1,ATASCOSA
460,618,-98.4198,29.0377,-98.4198.29.0377,618,10.817,52,1,1,ATASCOSA
461,619,-98.4098,29.0377,-98.4098.29.0377,619,10.705,52,1,1,ATASCOSA
462,620,-98.3998,29.0377,-98.3998.29.0377,620,10.8802,81,1,1,ATASCOSA
463,621,-98.3898,29.0377,-98.3898.29.0377,621,11.081,81,1,1,ATASCOSA
464,622,-98.3798,29.0377,-98.3798.29.0377,622,11.6412,81,1,1,ATASCOSA
465,623,-98.3698,29.0377,-98.3698.29.0377,623,10.5144,81,1,1,ATASCOSA
466,624,-98.3598,29.0377,-98.3598.29.0377,624,11.0226,52,1,1,ATASCOSA
467,625,-98.3498,29.0377,-98.3498.29.0377,625,11.1436,82,1,1,ATASCOSA
468,626,-98.3398,29.0377,-98.3398.29.0377,626,11.1436,82,1,1,ATASCOSA
469,627,-98.7998,29.0277,-98.7998.29.0277,627,2.1912,82,1,1,ATASCOSA
470,628,-98.7898,29.0277,-98.7898.29.0277,628,2.1912,82,1,1,ATASCOSA
471,629,-98.7798,29.0277,-98.7798.29.0277,629,1.8134,52,1,1,ATASCOSA
472,630,-98.7698,29.0277,-98.7698.29.0277,630,2.1912,82,1,1,ATASCOSA
473,631,-98.7598,29.0277,-98.7598.29.0277,631,1.8134,71,1,1,ATASCOSA
474,632,-98.7498,29.0277,-98.7498.29.0277,632,1.9204,52,1,1,ATASCOSA
475,633,-98.7398,29.0277,-98.7398.29.0277,633,2.3314,52,1,1,ATASCOSA
476,634,-98.7298,29.0277,-98.7298.29.0277,634,2.0566,52,1,1,ATASCOSA
477,635,-98.7198,29.0277,-98.7198.29.0277,635,2.3314,52,1,1,ATASCOSA
478,636,-98.7098,29.0277,-98.7098.29.0277,636,2.2012,81,1,1,ATASCOSA
479,637,-98.6998,29.0277,-98.6998.29.0277,637,2.2056,81,1,1,ATASCOSA
480,638,-98.6898,29.0277,-98.6898.29.0277,638,11.1464,81,1,1,ATASCOSA
481,640,-98.6698,29.0277,-98.6698.29.0277,640,10.5784,81,1,1,ATASCOSA
482,641,-98.6598,29.0277,-98.6598.29.0277,641,10.5784,52,1,1,ATASCOSA
483,642,-98.6498,29.0277,-98.6498.29.0277,642,10.5288,52,1,1,ATASCOSA
484,643,-98.6398,29.0277,-98.6398.29.0277,643,10.8538,81,1,1,ATASCOSA
485,644,-98.6298,29.0277,-98.6298.29.0277,644,10.8538,52,1,1,ATASCOSA
486,645,-98.6198,29.0277,-98.6198.29.0277,645,11.2548,81,1,1,ATASCOSA
487,646,-98.6098,29.0277,-98.6098.29.0277,646,11.2548,71,1,1,ATASCOSA
488,647,-98.5998,29.0277,-98.5998.29.0277,647,11.2156,81,1,1,ATASCOSA
489,648,-98.5898,29.0277,-98.5898.29.0277,648,11.0562,81,1,1,ATASCOSA
490,649,-98.5798,29.0277,-98.5798.29.0277,649,11.2156,81,1,1,ATASCOSA
491,650,-98.5698,29.0277,-98.5698.29.0277,650,10.9566,52,1,1,ATASCOSA
492,651,-98.5598,29.0277,-98.5598.29.0277,651,11.0562,82,1,1,ATASCOSA
493,652,-98.5498,29.0277,-98.5498.29.0277,652,11.237,82,1,1,ATASCOSA
494,654,-98.5298,29.0277,-98.5298.29.0277,654,11.237,52,1,1,ATASCOSA
495,655,-98.5198,29.0277,-98.5198.29.0277,655,11.2002,52,1,1,ATASCOSA
496,656,-98.5098,29.0277,-98.5098.29.0277,656,10.9434,52,1,1,ATASCOSA
497,657,-98.4998,29.0277,-98.4998.29.0277,657,10.7052,52,1,1,ATASCOSA
498,658,-98.4898,29.0277,-98.4898.29.0277,658,11.0768,52,1,1,ATASCOSA
499,659,-98.4798,29.0277,-98.4798.29.0277,659,11.0564,90,1,1,ATASCOSA
500,660,-98.4698,29.0277,-98.4698.29.0277,660,11.0768,52,1,1,ATASCOSA
501,661,-98.4598,29.0277,-98.4598.29.0277,661,11.0108,52,1,1,ATASCOSA
502,662,-98.4498,29.0277,-98.4498.29.0277,662,11.0768,52,1,1,ATASCOSA
503,664,-98.4298,29.0277,-98.4298.29.0277,664,10.7052,82,1,1,ATASCOSA
504,665,-98.4198,29.0277,-98.4198.29.0277,665,11.6712,81,1,1,ATASCOSA
505,666,-98.4098,29.0277,-98.4098.29.0277,666,10.7826,82,1,1,ATASCOSA
506,667,-98.3998,29.0277,-98.3998.29.0277,667,11.044,81,1,1,ATASCOSA
507,668,-98.3898,29.0277,-98.3898.29.0277,668,11.081,52,1,1,ATASCOSA
508,669,-98.3798,29.0277,-98.3798.29.0277,669,11.0108,82,1,1,ATASCOSA
509,670,-98.3698,29.0277,-98.3698.29.0277,670,11.2818,82,1,1,ATASCOSA
510,671,-98.3598,29.0277,-98.3598.29.0277,671,11.1942,81,1,1,ATASCOSA
511,672,-98.3498,29.0277,-98.3498.29.0277,672,10.9024,81,1,1,ATASCOSA
512,673,-98.3398,29.0277,-98.3398.29.0277,673,10.9024,81,1,1,ATASCOSA
513,674,-98.3298,29.0277,-98.3298.29.0277,674,10.9024,81,1,1,ATASCOSA
514,675,-98.7998,29.0177,-98.7998.29.0177,675,2.1912,52,1,1,ATASCOSA
515,676,-98.7898,29.0177,-98.7898.29.0177,676,2.1912,81,1,1,ATASCOSA
516,677,-98.7798,29.0177,-98.7798.29.0177,677,2.1114,82,1,1,ATASCOSA
517,678,-98.7698,29.0177,-98.7698.29.0177,678,2.1912,52,1,1,ATASCOSA
518,679,-98.7598,29.0177,-98.7598.29.0177,679,2.0716,52,1,1,ATASCOSA
519,680,-98.7498,29.0177,-98.7498.29.0177,680,2.2006,81,1,1,ATASCOSA
520,681,-98.7398,29.0177,-98.7398.29.0177,681,2.2006,52,1,1,ATASCOSA
521,682,-98.7298,29.0177,-98.7298.29.0177,682,2.2006,82,1,1,ATASCOSA
522,683,-98.7198,29.0177,-98.7198.29.0177,683,2.0566,52,1,1,ATASCOSA
523,684,-98.7098,29.0177,-98.7098.29.0177,684,2.2056,52,1,1,ATASCOSA
524,685,-98.6998,29.0177,-98.6998.29.0177,685,2.1608,52,1,1,ATASCOSA
525,686,-98.6898,29.0177,-98.6898.29.0177,686,10.6322,71,1,1,ATASCOSA
526,687,-98.6798,29.0177,-98.6798.29.0177,687,10.5284,52,1,1,ATASCOSA
527,688,-98.6698,29.0177,-98.6698.29.0177,688,10.8536,90,1,1,ATASCOSA
528,689,-98.6598,29.0177,-98.6598.29.0177,689,10.8536,81,1,1,ATASCOSA
529,690,-98.6498,29.0177,-98.6498.29.0177,690,10.7948,52,1,1,ATASCOSA
530,691,-98.6398,29.0177,-98.6398.29.0177,691,10.8536,90,1,1,ATASCOSA
531,692,-98.6298,29.0177,-98.6298.29.0177,692,10.8536,81,1,1,ATASCOSA
532,693,-98.6198,29.0177,-98.6198.29.0177,693,11.237,52,1,1,ATASCOSA
533,694,-98.6098,29.0177,-98.6098.29.0177,694,11.1282,52,1,1,ATASCOSA
534,696,-98.5898,29.0177,-98.5898.29.0177,696,11.2548,81,1,1,ATASCOSA
535,697,-98.5798,29.0177,-98.5798.29.0177,697,11.2156,52,1,1,ATASCOSA
536,699,-98.5598,29.0177,-98.5598.29.0177,699,11.2002,82,1,1,ATASCOSA
537,700,-98.5498,29.0177,-98.5498.29.0177,700,11.0558,90,1,1,ATASCOSA
538,701,-98.5398,29.0177,-98.5398.29.0177,701,11.7396,81,1,1,ATASCOSA
539,702,-98.5298,29.0177,-98.5298.29.0177,702,11.0558,71,1,1,ATASCOSA
540,703,-98.5198,29.0177,-98.5198.29.0177,703,10.9434,71,1,1,ATASCOSA
541,704,-98.5098,29.0177,-98.5098.29.0177,704,10.9434,52,1,1,ATASCOSA
542,705,-98.4998,29.0177,-98.4998.29.0177,705,11.0106,52,1,1,ATASCOSA
543,706,-98.4898,29.0177,-98.4898.29.0177,706,10.7082,81,1,1,ATASCOSA
544,709,-98.4598,29.0177,-98.4598.29.0177,709,11.0106,81,1,1,ATASCOSA
545,710,-98.4498,29.0177,-98.4498.29.0177,710,10.705,52,1,1,ATASCOSA
546,711,-98.4398,29.0177,-98.4398.29.0177,711,10.705,81,1,1,ATASCOSA
547,712,-98.4298,29.0177,-98.4298.29.0177,712,10.8164,71,1,1,ATASCOSA
548,713,-98.4198,29.0177,-98.4198.29.0177,713,11.6708,81,1,1,ATASCOSA
549,714,-98.4098,29.0177,-98.4098.29.0177,714,10.8164,81,1,1,ATASCOSA
550,715,-98.3998,29.0177,-98.3998.29.0177,715,11.0924,81,1,1,ATASCOSA
551,717,-98.3798,29.0177,-98.3798.29.0177,717,10.705,52,1,1,ATASCOSA
552,718,-98.3698,29.0177,-98.3698.29.0177,718,11.2818,31,1,1,ATASCOSA
553,719,-98.3598,29.0177,-98.3598.29.0177,719,11.33,82,1,1,ATASCOSA
554,720,-98.3498,29.0177,-98.3498.29.0177,720,10.9026,82,1,1,ATASCOSA
555,721,-98.3398,29.0177,-98.3398.29.0177,721,10.9026,81,1,1,ATASCOSA
556,722,-98.3298,29.0177,-98.3298.29.0177,722,10.9026,81,1,1,ATASCOSA
557,723,-98.3198,29.0177,-98.3198.29.0177,723,10.9026,81,1,1,ATASCOSA
558,725,-98.7898,29.0077,-98.7898.29.0077,725,1.813,81,1,1,ATASCOSA
559,726,-98.7798,29.0077,-98.7798.29.0077,726,2.1112,81,1,1,ATASCOSA
560,727,-98.7698,29.0077,-98.7698.29.0077,727,2.1912,52,1,1,ATASCOSA
561,728,-98.7598,29.0077,-98.7598.29.0077,728,2.1112,52,1,1,ATASCOSA
562,729,-98.7498,29.0077,-98.7498.29.0077,729,2.3312,90,1,1,ATASCOSA
563,730,-98.7398,29.0077,-98.7398.29.0077,730,1.9204,81,1,1,ATASCOSA
564,731,-98.7298,29.0077,-98.7298.29.0077,731,2.3312,90,1,1,ATASCOSA
565,732,-98.7198,29.0077,-98.7198.29.0077,732,2.3278,90,1,1,ATASCOSA
566,733,-98.7098,29.0077,-98.7098.29.0077,733,2.1642,52,1,1,ATASCOSA
567,734,-98.6998,29.0077,-98.6998.29.0077,734,2.2348,81,1,1,ATASCOSA
568,735,-98.6898,29.0077,-98.6898.29.0077,735,2.1854,52,1,1,ATASCOSA
569,736,-98.6798,29.0077,-98.6798.29.0077,736,10.519,81,1,1,ATASCOSA
570,737,-98.6698,29.0077,-98.6698.29.0077,737,10.665,81,1,1,ATASCOSA
571,738,-98.6598,29.0077,-98.6598.29.0077,738,10.788,81,1,1,ATASCOSA
572,739,-98.6498,29.0077,-98.6498.29.0077,739,10.788,52,1,1,ATASCOSA
573,740,-98.6398,29.0077,-98.6398.29.0077,740,10.447,82,1,1,ATASCOSA
574,741,-98.6298,29.0077,-98.6298.29.0077,741,10.5284,71,1,1,ATASCOSA
575,742,-98.6198,29.0077,-98.6198.29.0077,742,11.2374,82,1,1,ATASCOSA
576,743,-98.6098,29.0077,-98.6098.29.0077,743,11.2548,81,1,1,ATASCOSA
577,744,-98.5998,29.0077,-98.5998.29.0077,744,11.2548,82,1,1,ATASCOSA
578,745,-98.5898,29.0077,-98.5898.29.0077,745,10.9432,82,1,1,ATASCOSA
579,747,-98.5698,29.0077,-98.5698.29.0077,747,11.1276,81,1,1,ATASCOSA
580,748,-98.5598,29.0077,-98.5598.29.0077,748,11.2002,71,1,1,ATASCOSA
581,749,-98.5498,29.0077,-98.5498.29.0077,749,11.2152,52,1,1,ATASCOSA
582,750,-98.5398,29.0077,-98.5398.29.0077,750,11.0562,81,1,1,ATASCOSA
583,751,-98.5298,29.0077,-98.5298.29.0077,751,11.2374,81,1,1,ATASCOSA
584,752,-98.5198,29.0077,-98.5198.29.0077,752,11.2548,52,1,1,ATASCOSA
585,753,-98.5098,29.0077,-98.5098.29.0077,753,11.5526,81,1,1,ATASCOSA
586,754,-98.4998,29.0077,-98.4998.29.0077,754,11.0766,52,1,1,ATASCOSA
587,755,-98.4898,29.0077,-98.4898.29.0077,755,11.3356,90,1,1,ATASCOSA
588,756,-98.4798,29.0077,-98.4798.29.0077,756,10.8156,71,1,1,ATASCOSA
589,757,-98.4698,29.0077,-98.4698.29.0077,757,8.0838,52,1,1,ATASCOSA
590,758,-98.4598,29.0077,-98.4598.29.0077,758,11.0564,52,1,1,ATASCOSA
591,759,-98.4498,29.0077,-98.4498.29.0077,759,11.0766,81,1,1,ATASCOSA
592,760,-98.4398,29.0077,-98.4398.29.0077,760,10.8156,81,1,1,ATASCOSA
593,761,-98.4298,29.0077,-98.4298.29.0077,761,10.8156,82,1,1,ATASCOSA
594,762,-98.4198,29.0077,-98.4198.29.0077,762,10.7076,81,1,1,ATASCOSA
