index,RunID, LON, LAT,tag,Coord_ID,county,YIELD,land cover
326,471,-98.5498,29.0677,-98.5498.29.0677,471,ATASCOSA,10.3062,81
327,472,-98.5398,29.0677,-98.5398.29.0677,472,ATASCOSA,10.9288,81
328,473,-98.5298,29.0677,-98.5298.29.0677,473,ATASCOSA,10.74,81
329,474,-98.5198,29.0677,-98.5198.29.0677,474,ATASCOSA,10.3062,52
330,475,-98.5098,29.0677,-98.5098.29.0677,475,ATASCOSA,10.8346,52
331,476,-98.4998,29.0677,-98.4998.29.0677,476,ATASCOSA,10.6952,82
332,477,-98.4898,29.0677,-98.4898.29.0677,477,ATASCOSA,10.6952,82
333,479,-98.4698,29.0677,-98.4698.29.0677,479,ATASCOSA,10.7702,52
334,480,-98.4598,29.0677,-98.4598.29.0677,480,ATASCOSA,10.5592,52
335,481,-98.4498,29.0677,-98.4498.29.0677,481,ATASCOSA,10.7702,52
336,482,-98.4398,29.0677,-98.4398.29.0677,482,ATASCOSA,10.788,81
337,483,-98.4298,29.0677,-98.4298.29.0677,483,ATASCOSA,10.7702,52
338,484,-98.4198,29.0677,-98.4198.29.0677,484,ATASCOSA,10.7702,82
339,485,-98.4098,29.0677,-98.4098.29.0677,485,ATASCOSA,10.3118,81
340,486,-98.3998,29.0677,-98.3998.29.0677,486,ATASCOSA,10.7702,52
341,487,-98.3898,29.0677,-98.3898.29.0677,487,ATASCOSA,10.1826,82
342,488,-98.3798,29.0677,-98.3798.29.0677,488,ATASCOSA,10.6952,81
343,490,-98.7998,29.0577,-98.7998.29.0577,490,ATASCOSA,1.745,82
344,491,-98.7898,29.0577,-98.7898.29.0577,491,ATASCOSA,1.8758,52
345,492,-98.7798,29.0577,-98.7798.29.0577,492,ATASCOSA,1.8928,82
346,493,-98.7698,29.0577,-98.7698.29.0577,493,ATASCOSA,1.7436,52
347,494,-98.7598,29.0577,-98.7598.29.0577,494,ATASCOSA,2.1042,82
348,495,-98.7498,29.0577,-98.7498.29.0577,495,ATASCOSA,2.0284,82
349,496,-98.7398,29.0577,-98.7398.29.0577,496,ATASCOSA,2.0924,52
350,497,-98.7298,29.0577,-98.7298.29.0577,497,ATASCOSA,2.0924,52
351,498,-98.7198,29.0577,-98.7198.29.0577,498,ATASCOSA,2.059,82
352,499,-98.7098,29.0577,-98.7098.29.0577,499,ATASCOSA,10.1666,90
353,500,-98.6998,29.0577,-98.6998.29.0577,500,ATASCOSA,10.5182,52
354,502,-98.6798,29.0577,-98.6798.29.0577,502,ATASCOSA,10.146,90
355,503,-98.6698,29.0577,-98.6698.29.0577,503,ATASCOSA,10.3684,81
356,504,-98.6598,29.0577,-98.6598.29.0577,504,ATASCOSA,10.146,81
357,505,-98.6498,29.0577,-98.6498.29.0577,505,ATASCOSA,10.5182,81
358,506,-98.6398,29.0577,-98.6398.29.0577,506,ATASCOSA,10.146,81
359,507,-98.6298,29.0577,-98.6298.29.0577,507,ATASCOSA,10.5728,52
360,508,-98.6198,29.0577,-98.6198.29.0577,508,ATASCOSA,10.7396,82
361,509,-98.6098,29.0577,-98.6098.29.0577,509,ATASCOSA,10.7396,52
362,510,-98.5998,29.0577,-98.5998.29.0577,510,ATASCOSA,10.7396,81
363,511,-98.5898,29.0577,-98.5898.29.0577,511,ATASCOSA,10.7044,81
364,512,-98.5798,29.0577,-98.5798.29.0577,512,ATASCOSA,10.306,82
365,513,-98.5698,29.0577,-98.5698.29.0577,513,ATASCOSA,10.878,82
366,514,-98.5598,29.0577,-98.5598.29.0577,514,ATASCOSA,10.7396,81
367,515,-98.5498,29.0577,-98.5498.29.0577,515,ATASCOSA,10.7396,52
368,516,-98.5398,29.0577,-98.5398.29.0577,516,ATASCOSA,10.6426,81
369,517,-98.5298,29.0577,-98.5298.29.0577,517,ATASCOSA,10.7044,81
370,518,-98.5198,29.0577,-98.5198.29.0577,518,ATASCOSA,10.7044,82
371,519,-98.5098,29.0577,-98.5098.29.0577,519,ATASCOSA,10.847,81
372,520,-98.4998,29.0577,-98.4998.29.0577,520,ATASCOSA,10.3118,82
373,521,-98.4898,29.0577,-98.4898.29.0577,521,ATASCOSA,8.6348,81
374,522,-98.4798,29.0577,-98.4798.29.0577,522,ATASCOSA,10.3118,52
375,523,-98.4698,29.0577,-98.4698.29.0577,523,ATASCOSA,10.3506,81
376,524,-98.4598,29.0577,-98.4598.29.0577,524,ATASCOSA,10.3506,82
377,525,-98.4498,29.0577,-98.4498.29.0577,525,ATASCOSA,10.7708,52
378,526,-98.4398,29.0577,-98.4398.29.0577,526,ATASCOSA,10.6952,52
379,528,-98.4198,29.0577,-98.4198.29.0577,528,ATASCOSA,10.9794,52
380,529,-98.4098,29.0577,-98.4098.29.0577,529,ATASCOSA,10.6952,82
381,530,-98.3998,29.0577,-98.3998.29.0577,530,ATASCOSA,10.3118,52
382,531,-98.3898,29.0577,-98.3898.29.0577,531,ATASCOSA,10.3118,81
383,532,-98.3798,29.0577,-98.3798.29.0577,532,ATASCOSA,10.3118,81
384,533,-98.3698,29.0577,-98.3698.29.0577,533,ATASCOSA,10.9538,81
385,534,-98.3598,29.0577,-98.3598.29.0577,534,ATASCOSA,10.907,52
386,535,-98.7998,29.0477,-98.7998.29.0477,535,ATASCOSA,1.745,82
387,536,-98.7898,29.0477,-98.7898.29.0477,536,ATASCOSA,1.8466,52
388,537,-98.7798,29.0477,-98.7798.29.0477,537,ATASCOSA,1.8466,81
389,538,-98.7698,29.0477,-98.7698.29.0477,538,ATASCOSA,1.8466,52
390,539,-98.7598,29.0477,-98.7598.29.0477,539,ATASCOSA,1.8746,52
391,540,-98.7498,29.0477,-98.7498.29.0477,540,ATASCOSA,2.2928,52
392,542,-98.7298,29.0477,-98.7298.29.0477,542,ATASCOSA,2.0284,81
393,543,-98.7198,29.0477,-98.7198.29.0477,543,ATASCOSA,2.0284,52
394,544,-98.7098,29.0477,-98.7098.29.0477,544,ATASCOSA,10.647,52
395,545,-98.6998,29.0477,-98.6998.29.0477,545,ATASCOSA,11.0942,52
396,546,-98.6898,29.0477,-98.6898.29.0477,546,ATASCOSA,9.9484,52
397,547,-98.6798,29.0477,-98.6798.29.0477,547,ATASCOSA,10.0322,82
398,548,-98.6698,29.0477,-98.6698.29.0477,548,ATASCOSA,10.6058,82
399,549,-98.6598,29.0477,-98.6598.29.0477,549,ATASCOSA,10.457,52
400,550,-98.6498,29.0477,-98.6498.29.0477,550,ATASCOSA,10.1454,71
401,552,-98.6298,29.0477,-98.6298.29.0477,552,ATASCOSA,10.5174,82
402,553,-98.6198,29.0477,-98.6198.29.0477,553,ATASCOSA,10.8344,52
403,554,-98.6098,29.0477,-98.6098.29.0477,554,ATASCOSA,9.9388,81
404,555,-98.5998,29.0477,-98.5998.29.0477,555,ATASCOSA,10.7396,81
405,556,-98.5898,29.0477,-98.5898.29.0477,556,ATASCOSA,10.306,81
406,557,-98.5798,29.0477,-98.5798.29.0477,557,ATASCOSA,10.306,81
407,558,-98.5698,29.0477,-98.5698.29.0477,558,ATASCOSA,10.6428,71
408,559,-98.5598,29.0477,-98.5598.29.0477,559,ATASCOSA,10.7044,52
409,560,-98.5498,29.0477,-98.5498.29.0477,560,ATASCOSA,10.2968,82
410,561,-98.5398,29.0477,-98.5398.29.0477,561,ATASCOSA,10.2968,81
411,562,-98.5298,29.0477,-98.5298.29.0477,562,ATASCOSA,10.2968,52
412,563,-98.5198,29.0477,-98.5198.29.0477,563,ATASCOSA,10.2968,81
413,564,-98.5098,29.0477,-98.5098.29.0477,564,ATASCOSA,10.847,81
414,565,-98.4998,29.0477,-98.4998.29.0477,565,ATASCOSA,10.7702,71
415,566,-98.4898,29.0477,-98.4898.29.0477,566,ATASCOSA,10.3116,82
416,567,-98.4798,29.0477,-98.4798.29.0477,567,ATASCOSA,10.3506,82
417,568,-98.4698,29.0477,-98.4698.29.0477,568,ATASCOSA,9.7442,52
418,569,-98.4598,29.0477,-98.4598.29.0477,569,ATASCOSA,10.9794,71
419,570,-98.4498,29.0477,-98.4498.29.0477,570,ATASCOSA,10.7702,81
420,571,-98.4398,29.0477,-98.4398.29.0477,571,ATASCOSA,10.9794,52
421,572,-98.4298,29.0477,-98.4298.29.0477,572,ATASCOSA,10.7702,71
422,573,-98.4198,29.0477,-98.4198.29.0477,573,ATASCOSA,10.3116,71
423,574,-98.4098,29.0477,-98.4098.29.0477,574,ATASCOSA,10.3116,81
424,575,-98.3998,29.0477,-98.3998.29.0477,575,ATASCOSA,10.6954,71
425,576,-98.3898,29.0477,-98.3898.29.0477,576,ATASCOSA,10.8774,82
426,579,-98.3598,29.0477,-98.3598.29.0477,579,ATASCOSA,10.9878,81
427,580,-98.3498,29.0477,-98.3498.29.0477,580,ATASCOSA,10.6934,81
428,581,-98.7998,29.0377,-98.7998.29.0377,581,ATASCOSA,1.745,82
429,582,-98.7898,29.0377,-98.7898.29.0377,582,ATASCOSA,1.9174,82
430,583,-98.7798,29.0377,-98.7798.29.0377,583,ATASCOSA,1.9174,52
431,584,-98.7698,29.0377,-98.7698.29.0377,584,ATASCOSA,1.9744,52
432,585,-98.7598,29.0377,-98.7598.29.0377,585,ATASCOSA,1.8758,52
433,587,-98.7398,29.0377,-98.7398.29.0377,587,ATASCOSA,2.0544,52
434,588,-98.7298,29.0377,-98.7298.29.0377,588,ATASCOSA,1.9186,52
435,589,-98.7198,29.0377,-98.7198.29.0377,589,ATASCOSA,2.0544,52
436,590,-98.7098,29.0377,-98.7098.29.0377,590,ATASCOSA,2.0546,52
437,592,-98.6898,29.0377,-98.6898.29.0377,592,ATASCOSA,10.5168,81
438,593,-98.6798,29.0377,-98.6798.29.0377,593,ATASCOSA,10.457,81
439,594,-98.6698,29.0377,-98.6698.29.0377,594,ATASCOSA,10.5174,71
440,595,-98.6598,29.0377,-98.6598.29.0377,595,ATASCOSA,10.0324,71
441,596,-98.6498,29.0377,-98.6498.29.0377,596,ATASCOSA,10.6056,52
442,597,-98.6398,29.0377,-98.6398.29.0377,597,ATASCOSA,10.228,81
443,598,-98.6298,29.0377,-98.6298.29.0377,598,ATASCOSA,10.5726,71
444,599,-98.6198,29.0377,-98.6198.29.0377,599,ATASCOSA,10.3058,52
445,600,-98.6098,29.0377,-98.6098.29.0377,600,ATASCOSA,10.3058,82
446,601,-98.5998,29.0377,-98.5998.29.0377,601,ATASCOSA,10.7394,81
447,602,-98.5898,29.0377,-98.5898.29.0377,602,ATASCOSA,10.7394,81
448,603,-98.5798,29.0377,-98.5798.29.0377,603,ATASCOSA,10.7044,82
449,606,-98.5498,29.0377,-98.5498.29.0377,606,ATASCOSA,10.297,82
450,607,-98.5398,29.0377,-98.5398.29.0377,607,ATASCOSA,10.9588,52
451,608,-98.5298,29.0377,-98.5298.29.0377,608,ATASCOSA,10.297,81
452,609,-98.5098,29.0377,-98.5098.29.0377,609,ATASCOSA,10.7044,82
453,610,-98.4998,29.0377,-98.4998.29.0377,610,ATASCOSA,10.7704,52
454,611,-98.4898,29.0377,-98.4898.29.0377,611,ATASCOSA,10.3112,52
455,612,-98.4798,29.0377,-98.4798.29.0377,612,ATASCOSA,10.7704,52
456,613,-98.4698,29.0377,-98.4698.29.0377,613,ATASCOSA,10.3112,52
457,614,-98.4598,29.0377,-98.4598.29.0377,614,ATASCOSA,10.9792,52
458,616,-98.4398,29.0377,-98.4398.29.0377,616,ATASCOSA,10.6954,52
459,617,-98.4298,29.0377,-98.4298.29.0377,617,ATASCOSA,10.6954,81
460,618,-98.4198,29.0377,-98.4198.29.0377,618,ATASCOSA,10.558,52
461,619,-98.4098,29.0377,-98.4098.29.0377,619,ATASCOSA,10.3112,52
462,620,-98.3998,29.0377,-98.3998.29.0377,620,ATASCOSA,10.6626,81
463,621,-98.3898,29.0377,-98.3898.29.0377,621,ATASCOSA,10.8788,81
464,622,-98.3798,29.0377,-98.3798.29.0377,622,ATASCOSA,11.518,81
465,623,-98.3698,29.0377,-98.3698.29.0377,623,ATASCOSA,9.974,81
466,624,-98.3598,29.0377,-98.3598.29.0377,624,ATASCOSA,10.6506,52
467,625,-98.3498,29.0377,-98.3498.29.0377,625,ATASCOSA,10.6934,82
468,626,-98.3398,29.0377,-98.3398.29.0377,626,ATASCOSA,10.6934,82
469,627,-98.7998,29.0277,-98.7998.29.0277,627,ATASCOSA,1.9744,82
470,628,-98.7898,29.0277,-98.7898.29.0277,628,ATASCOSA,1.9744,82
471,629,-98.7798,29.0277,-98.7798.29.0277,629,ATASCOSA,1.6412,52
472,630,-98.7698,29.0277,-98.7698.29.0277,630,ATASCOSA,1.9744,82
473,631,-98.7598,29.0277,-98.7598.29.0277,631,ATASCOSA,1.6412,71
474,632,-98.7498,29.0277,-98.7498.29.0277,632,ATASCOSA,1.7966,52
475,633,-98.7398,29.0277,-98.7398.29.0277,633,ATASCOSA,2.165,52
476,634,-98.7298,29.0277,-98.7298.29.0277,634,ATASCOSA,1.9186,52
477,635,-98.7198,29.0277,-98.7198.29.0277,635,ATASCOSA,2.165,52
478,636,-98.7098,29.0277,-98.7098.29.0277,636,ATASCOSA,2.0544,81
479,637,-98.6998,29.0277,-98.6998.29.0277,637,ATASCOSA,2.0546,81
480,638,-98.6898,29.0277,-98.6898.29.0277,638,ATASCOSA,10.82,81
481,640,-98.6698,29.0277,-98.6698.29.0277,640,ATASCOSA,10.368,81
482,641,-98.6598,29.0277,-98.6598.29.0277,641,ATASCOSA,10.368,52
483,642,-98.6498,29.0277,-98.6498.29.0277,642,ATASCOSA,10.145,52
484,643,-98.6398,29.0277,-98.6398.29.0277,643,ATASCOSA,10.5724,81
485,644,-98.6298,29.0277,-98.6298.29.0277,644,ATASCOSA,10.5724,52
486,645,-98.6198,29.0277,-98.6198.29.0277,645,ATASCOSA,10.8346,81
487,646,-98.6098,29.0277,-98.6098.29.0277,646,ATASCOSA,10.8346,71
488,647,-98.5998,29.0277,-98.5998.29.0277,647,ATASCOSA,10.8982,81
489,648,-98.5898,29.0277,-98.5898.29.0277,648,ATASCOSA,10.7042,81
490,649,-98.5798,29.0277,-98.5798.29.0277,649,ATASCOSA,10.8982,81
491,650,-98.5698,29.0277,-98.5698.29.0277,650,ATASCOSA,10.5326,52
492,651,-98.5598,29.0277,-98.5598.29.0277,651,ATASCOSA,10.7042,82
493,652,-98.5498,29.0277,-98.5498.29.0277,652,ATASCOSA,10.8468,82
494,654,-98.5298,29.0277,-98.5298.29.0277,654,ATASCOSA,10.8468,52
495,655,-98.5198,29.0277,-98.5198.29.0277,655,ATASCOSA,10.7394,52
496,656,-98.5098,29.0277,-98.5098.29.0277,656,ATASCOSA,10.3058,52
497,657,-98.4998,29.0277,-98.4998.29.0277,657,ATASCOSA,10.3112,52
498,658,-98.4898,29.0277,-98.4898.29.0277,658,ATASCOSA,10.77,52
499,659,-98.4798,29.0277,-98.4798.29.0277,659,ATASCOSA,10.8772,90
500,660,-98.4698,29.0277,-98.4698.29.0277,660,ATASCOSA,10.77,52
501,661,-98.4598,29.0277,-98.4598.29.0277,661,ATASCOSA,10.6956,52
502,662,-98.4498,29.0277,-98.4498.29.0277,662,ATASCOSA,10.77,52
503,664,-98.4298,29.0277,-98.4298.29.0277,664,ATASCOSA,10.3112,82
504,665,-98.4198,29.0277,-98.4198.29.0277,665,ATASCOSA,11.545,81
505,666,-98.4098,29.0277,-98.4098.29.0277,666,ATASCOSA,10.4622,82
506,667,-98.3998,29.0277,-98.3998.29.0277,667,ATASCOSA,10.8026,81
507,668,-98.3898,29.0277,-98.3898.29.0277,668,ATASCOSA,10.8786,52
508,669,-98.3798,29.0277,-98.3798.29.0277,669,ATASCOSA,10.6956,82
509,670,-98.3698,29.0277,-98.3698.29.0277,670,ATASCOSA,10.9712,82
510,671,-98.3598,29.0277,-98.3598.29.0277,671,ATASCOSA,10.744,81
511,672,-98.3498,29.0277,-98.3498.29.0277,672,ATASCOSA,10.4816,81
512,673,-98.3398,29.0277,-98.3398.29.0277,673,ATASCOSA,10.4816,81
513,674,-98.3298,29.0277,-98.3298.29.0277,674,ATASCOSA,10.4816,81
514,675,-98.7998,29.0177,-98.7998.29.0177,675,ATASCOSA,1.9744,52
515,676,-98.7898,29.0177,-98.7898.29.0177,676,ATASCOSA,1.9744,81
516,677,-98.7798,29.0177,-98.7798.29.0177,677,ATASCOSA,1.9172,82
517,678,-98.7698,29.0177,-98.7698.29.0177,678,ATASCOSA,1.9744,52
518,679,-98.7598,29.0177,-98.7598.29.0177,679,ATASCOSA,1.8928,52
519,680,-98.7498,29.0177,-98.7498.29.0177,680,ATASCOSA,2.092,81
520,681,-98.7398,29.0177,-98.7398.29.0177,681,ATASCOSA,2.092,52
521,682,-98.7298,29.0177,-98.7298.29.0177,682,ATASCOSA,2.092,82
522,683,-98.7198,29.0177,-98.7198.29.0177,683,ATASCOSA,1.9186,52
523,684,-98.7098,29.0177,-98.7098.29.0177,684,ATASCOSA,2.0546,52
524,685,-98.6998,29.0177,-98.6998.29.0177,685,ATASCOSA,2.0282,52
525,686,-98.6898,29.0177,-98.6898.29.0177,686,ATASCOSA,10.2594,71
526,687,-98.6798,29.0177,-98.6798.29.0177,687,ATASCOSA,10.145,52
527,688,-98.6698,29.0177,-98.6698.29.0177,688,ATASCOSA,10.5722,90
528,689,-98.6598,29.0177,-98.6598.29.0177,689,ATASCOSA,10.5722,81
529,690,-98.6498,29.0177,-98.6498.29.0177,690,ATASCOSA,10.5174,52
530,691,-98.6398,29.0177,-98.6398.29.0177,691,ATASCOSA,10.5722,90
531,692,-98.6298,29.0177,-98.6298.29.0177,692,ATASCOSA,10.5722,81
532,693,-98.6198,29.0177,-98.6198.29.0177,693,ATASCOSA,10.8464,52
533,694,-98.6098,29.0177,-98.6098.29.0177,694,ATASCOSA,10.754,52
534,696,-98.5898,29.0177,-98.5898.29.0177,696,ATASCOSA,10.8344,81
535,697,-98.5798,29.0177,-98.5798.29.0177,697,ATASCOSA,10.8982,52
536,699,-98.5598,29.0177,-98.5598.29.0177,699,ATASCOSA,10.7392,82
537,700,-98.5498,29.0177,-98.5498.29.0177,700,ATASCOSA,10.7042,90
538,701,-98.5398,29.0177,-98.5398.29.0177,701,ATASCOSA,11.4812,81
539,702,-98.5298,29.0177,-98.5298.29.0177,702,ATASCOSA,10.7042,71
540,703,-98.5198,29.0177,-98.5198.29.0177,703,ATASCOSA,10.3058,71
541,704,-98.5098,29.0177,-98.5098.29.0177,704,ATASCOSA,10.3058,52
542,705,-98.4998,29.0177,-98.4998.29.0177,705,ATASCOSA,10.6958,52
543,706,-98.4898,29.0177,-98.4898.29.0177,706,ATASCOSA,10.3498,81
544,709,-98.4598,29.0177,-98.4598.29.0177,709,ATASCOSA,10.6958,81
545,710,-98.4498,29.0177,-98.4498.29.0177,710,ATASCOSA,10.3112,52
546,711,-98.4398,29.0177,-98.4398.29.0177,711,ATASCOSA,10.3112,81
547,712,-98.4298,29.0177,-98.4298.29.0177,712,ATASCOSA,10.5578,71
548,713,-98.4198,29.0177,-98.4198.29.0177,713,ATASCOSA,11.5448,81
549,714,-98.4098,29.0177,-98.4098.29.0177,714,ATASCOSA,10.5578,81
550,715,-98.3998,29.0177,-98.3998.29.0177,715,ATASCOSA,10.7872,81
551,717,-98.3798,29.0177,-98.3798.29.0177,717,ATASCOSA,10.3112,52
552,718,-98.3698,29.0177,-98.3698.29.0177,718,ATASCOSA,10.9712,31
553,719,-98.3598,29.0177,-98.3598.29.0177,719,ATASCOSA,10.953,82
554,720,-98.3498,29.0177,-98.3498.29.0177,720,ATASCOSA,10.4816,82
555,721,-98.3398,29.0177,-98.3398.29.0177,721,ATASCOSA,10.4816,81
556,722,-98.3298,29.0177,-98.3298.29.0177,722,ATASCOSA,10.4816,81
557,723,-98.3198,29.0177,-98.3198.29.0177,723,ATASCOSA,10.4816,81
558,725,-98.7898,29.0077,-98.7898.29.0077,725,ATASCOSA,1.6412,81
559,726,-98.7798,29.0077,-98.7798.29.0077,726,ATASCOSA,1.9172,81
560,727,-98.7698,29.0077,-98.7698.29.0077,727,ATASCOSA,1.9744,52
561,728,-98.7598,29.0077,-98.7598.29.0077,728,ATASCOSA,1.9172,52
562,729,-98.7498,29.0077,-98.7498.29.0077,729,ATASCOSA,2.165,90
563,730,-98.7398,29.0077,-98.7398.29.0077,730,ATASCOSA,1.7966,81
564,731,-98.7298,29.0077,-98.7298.29.0077,731,ATASCOSA,2.165,90
565,732,-98.7198,29.0077,-98.7198.29.0077,732,ATASCOSA,2.2436,90
566,733,-98.7098,29.0077,-98.7098.29.0077,733,ATASCOSA,2.0222,52
567,734,-98.6998,29.0077,-98.6998.29.0077,734,ATASCOSA,2.1032,81
568,735,-98.6898,29.0077,-98.6898.29.0077,735,ATASCOSA,2.08,52
569,736,-98.6798,29.0077,-98.6798.29.0077,736,ATASCOSA,10.1458,81
570,737,-98.6698,29.0077,-98.6698.29.0077,737,ATASCOSA,10.467,81
571,738,-98.6598,29.0077,-98.6598.29.0077,738,ATASCOSA,10.6056,81
572,739,-98.6498,29.0077,-98.6498.29.0077,739,ATASCOSA,10.6056,52
573,740,-98.6398,29.0077,-98.6398.29.0077,740,ATASCOSA,10.2066,82
574,741,-98.6298,29.0077,-98.6298.29.0077,741,ATASCOSA,10.1452,71
575,742,-98.6198,29.0077,-98.6198.29.0077,742,ATASCOSA,10.846,82
576,743,-98.6098,29.0077,-98.6098.29.0077,743,ATASCOSA,10.8342,81
577,744,-98.5998,29.0077,-98.5998.29.0077,744,ATASCOSA,10.8342,82
578,745,-98.5898,29.0077,-98.5898.29.0077,745,ATASCOSA,10.3056,82
579,747,-98.5698,29.0077,-98.5698.29.0077,747,ATASCOSA,10.7536,81
580,748,-98.5598,29.0077,-98.5598.29.0077,748,ATASCOSA,10.7388,71
581,749,-98.5498,29.0077,-98.5498.29.0077,749,ATASCOSA,10.8982,52
582,750,-98.5398,29.0077,-98.5398.29.0077,750,ATASCOSA,10.7042,81
583,751,-98.5298,29.0077,-98.5298.29.0077,751,ATASCOSA,10.846,81
584,752,-98.5198,29.0077,-98.5198.29.0077,752,ATASCOSA,10.8342,52
585,753,-98.5098,29.0077,-98.5098.29.0077,753,ATASCOSA,11.0298,81
586,754,-98.4998,29.0077,-98.4998.29.0077,754,ATASCOSA,10.7694,52
587,755,-98.4898,29.0077,-98.4898.29.0077,755,ATASCOSA,10.9788,90
588,756,-98.4798,29.0077,-98.4798.29.0077,756,ATASCOSA,10.5578,71
589,757,-98.4698,29.0077,-98.4698.29.0077,757,ATASCOSA,6.7176,52
590,758,-98.4598,29.0077,-98.4598.29.0077,758,ATASCOSA,10.8754,52
591,759,-98.4498,29.0077,-98.4498.29.0077,759,ATASCOSA,10.7694,81
592,760,-98.4398,29.0077,-98.4398.29.0077,760,ATASCOSA,10.5578,81
593,761,-98.4298,29.0077,-98.4298.29.0077,761,ATASCOSA,10.5578,82
594,762,-98.4198,29.0077,-98.4198.29.0077,762,ATASCOSA,10.3496,81
595,763,-98.4098,29.0077,-98.4098.29.0077,763,ATASCOSA,9.8676,82
596,764,-98.3998,29.0077,-98.3998.29.0077,764,ATASCOSA,9.8676,52
597,765,-98.3898,29.0077,-98.3898.29.0077,765,ATASCOSA,9.8676,81
598,766,-98.3798,29.0077,-98.3798.29.0077,766,ATASCOSA,10.4608,81
599,767,-98.3698,29.0077,-98.3698.29.0077,767,ATASCOSA,10.3444,82
600,768,-98.3598,29.0077,-98.3598.29.0077,768,ATASCOSA,10.0086,82
601,769,-98.3498,29.0077,-98.3498.29.0077,769,ATASCOSA,10.4814,52
602,770,-98.3398,29.0077,-98.3398.29.0077,770,ATASCOSA,10.4814,52
603,771,-98.3298,29.0077,-98.3298.29.0077,771,ATASCOSA,10.6504,82
604,772,-98.3198,29.0077,-98.3198.29.0077,772,ATASCOSA,10.4814,82
605,773,-98.3098,29.0077,-98.3098.29.0077,773,ATASCOSA,10.4814,52
606,774,-98.7998,28.9977,-98.7998.28.9977,774,ATASCOSA,1.8282,52
607,775,-98.7898,28.9977,-98.7898.28.9977,775,ATASCOSA,1.8864,52
608,776,-98.7798,28.9977,-98.7798.28.9977,776,ATASCOSA,1.9682,52
609,777,-98.7698,28.9977,-98.7698.28.9977,777,ATASCOSA,1.5478,52
610,778,-98.7598,28.9977,-98.7598.28.9977,778,ATASCOSA,1.8864,52
611,779,-98.7498,28.9977,-98.7498.28.9977,779,ATASCOSA,1.9554,52
612,780,-98.7398,28.9977,-98.7398.28.9977,780,ATASCOSA,2.0444,52
613,781,-98.7298,28.9977,-98.7298.28.9977,781,ATASCOSA,2.035,52
614,782,-98.7198,28.9977,-98.7198.28.9977,782,ATASCOSA,1.9466,52
615,783,-98.7098,28.9977,-98.7098.28.9977,783,ATASCOSA,1.917,71
616,784,-98.6998,28.9977,-98.6998.28.9977,784,ATASCOSA,1.606,52
617,785,-98.6898,28.9977,-98.6898.28.9977,785,ATASCOSA,1.9602,82
618,786,-98.6798,28.9977,-98.6798.28.9977,786,ATASCOSA,2.097,81
619,787,-98.6698,28.9977,-98.6698.28.9977,787,ATASCOSA,10.2522,82
620,788,-98.6598,28.9977,-98.6598.28.9977,788,ATASCOSA,10.105,52
621,789,-98.6498,28.9977,-98.6498.28.9977,789,ATASCOSA,10.0186,82
622,790,-98.6398,28.9977,-98.6398.28.9977,790,ATASCOSA,10.1438,52
623,791,-98.6298,28.9977,-98.6298.28.9977,791,ATASCOSA,9.646,52
624,792,-98.6198,28.9977,-98.6198.28.9977,792,ATASCOSA,9.856,82
625,793,-98.6098,28.9977,-98.6098.28.9977,793,ATASCOSA,10.2112,71
626,794,-98.5998,28.9977,-98.5998.28.9977,794,ATASCOSA,10.2276,82
627,795,-98.5898,28.9977,-98.5898.28.9977,795,ATASCOSA,10.2276,52
628,796,-98.5798,28.9977,-98.5798.28.9977,796,ATASCOSA,10.2276,52
629,798,-98.5598,28.9977,-98.5598.28.9977,798,ATASCOSA,10.2276,82
630,799,-98.5498,28.9977,-98.5498.28.9977,799,ATASCOSA,10.3822,81
631,800,-98.5398,28.9977,-98.5398.28.9977,800,ATASCOSA,10.3822,52
632,801,-98.5298,28.9977,-98.5298.28.9977,801,ATASCOSA,10.2112,81
633,802,-98.5198,28.9977,-98.5198.28.9977,802,ATASCOSA,10.3822,52
634,803,-98.5098,28.9977,-98.5098.28.9977,803,ATASCOSA,10.2276,52
635,804,-98.4998,28.9977,-98.4998.28.9977,804,ATASCOSA,10.3858,81
636,805,-98.4898,28.9977,-98.4898.28.9977,805,ATASCOSA,10.4406,52
637,807,-98.4698,28.9977,-98.4698.28.9977,807,ATASCOSA,10.025,52
638,808,-98.4598,28.9977,-98.4598.28.9977,808,ATASCOSA,10.4406,52
639,809,-98.4498,28.9977,-98.4498.28.9977,809,ATASCOSA,9.8248,81
640,810,-98.4398,28.9977,-98.4398.28.9977,810,ATASCOSA,9.6746,81
641,811,-98.4298,28.9977,-98.4298.28.9977,811,ATASCOSA,9.6232,52
642,812,-98.4198,28.9977,-98.4198.28.9977,812,ATASCOSA,9.6232,81
643,814,-98.3998,28.9977,-98.3998.28.9977,814,ATASCOSA,9.9384,52
644,815,-98.3898,28.9977,-98.3898.28.9977,815,ATASCOSA,10.061,52
645,817,-98.3698,28.9977,-98.3698.28.9977,817,ATASCOSA,10.3602,81
646,818,-98.3598,28.9977,-98.3598.28.9977,818,ATASCOSA,10.9238,52
647,819,-98.3498,28.9977,-98.3498.28.9977,819,ATASCOSA,10.3232,81
648,820,-98.3398,28.9977,-98.3398.28.9977,820,ATASCOSA,10.3232,81
649,821,-98.3298,28.9977,-98.3298.28.9977,821,ATASCOSA,10.3232,81
650,823,-98.3098,28.9977,-98.3098.28.9977,823,ATASCOSA,11.456,71
651,824,-98.2998,28.9977,-98.2998.28.9977,824,ATASCOSA,10.3232,81
