index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,p
311,456,-98.6998,29.0677,-98.6998.29.0677,456,10.5612,81,ATASCOSA,1
312,457,-98.6898,29.0677,-98.6898.29.0677,457,10.3598,81,ATASCOSA,1
313,458,-98.6798,29.0677,-98.6798.29.0677,458,10.1148,52,ATASCOSA,1
314,459,-98.6698,29.0677,-98.6698.29.0677,459,10.657,52,ATASCOSA,1
315,460,-98.6598,29.0677,-98.6598.29.0677,460,10.1148,81,ATASCOSA,1
316,461,-98.6498,29.0677,-98.6498.29.0677,461,10.1148,82,ATASCOSA,1
317,462,-98.6398,29.0677,-98.6398.29.0677,462,10.0404,82,ATASCOSA,1
318,463,-98.6298,29.0677,-98.6298.29.0677,463,10.5082,81,ATASCOSA,1
319,464,-98.6198,29.0677,-98.6198.29.0677,464,10.8316,81,ATASCOSA,1
320,465,-98.6098,29.0677,-98.6098.29.0677,465,10.4646,90,ATASCOSA,1
321,466,-98.5998,29.0677,-98.5998.29.0677,466,10.9354,52,ATASCOSA,1
322,467,-98.5898,29.0677,-98.5898.29.0677,467,10.8316,52,ATASCOSA,1
323,468,-98.5798,29.0677,-98.5798.29.0677,468,10.4646,81,ATASCOSA,1
324,469,-98.5698,29.0677,-98.5698.29.0677,469,10.9378,81,ATASCOSA,1
325,470,-98.5598,29.0677,-98.5598.29.0677,470,10.8316,82,ATASCOSA,1
326,471,-98.5498,29.0677,-98.5498.29.0677,471,10.4646,81,ATASCOSA,1
327,472,-98.5398,29.0677,-98.5398.29.0677,472,10.9866,81,ATASCOSA,1
328,473,-98.5298,29.0677,-98.5298.29.0677,473,10.8316,81,ATASCOSA,1
329,474,-98.5198,29.0677,-98.5198.29.0677,474,10.4646,52,ATASCOSA,1
330,475,-98.5098,29.0677,-98.5098.29.0677,475,10.892,52,ATASCOSA,1
331,476,-98.4998,29.0677,-98.4998.29.0677,476,10.8028,82,ATASCOSA,1
332,477,-98.4898,29.0677,-98.4898.29.0677,477,10.8028,82,ATASCOSA,1
333,479,-98.4698,29.0677,-98.4698.29.0677,479,10.8468,52,ATASCOSA,1
334,480,-98.4598,29.0677,-98.4598.29.0677,480,10.6248,52,ATASCOSA,1
335,481,-98.4498,29.0677,-98.4498.29.0677,481,10.8468,52,ATASCOSA,1
336,482,-98.4398,29.0677,-98.4398.29.0677,482,10.883,81,ATASCOSA,1
337,483,-98.4298,29.0677,-98.4298.29.0677,483,10.8468,52,ATASCOSA,1
338,484,-98.4198,29.0677,-98.4198.29.0677,484,10.8468,82,ATASCOSA,1
339,485,-98.4098,29.0677,-98.4098.29.0677,485,10.3968,81,ATASCOSA,1
340,486,-98.3998,29.0677,-98.3998.29.0677,486,10.8468,52,ATASCOSA,1
341,487,-98.3898,29.0677,-98.3898.29.0677,487,10.314,82,ATASCOSA,1
342,488,-98.3798,29.0677,-98.3798.29.0677,488,10.8028,81,ATASCOSA,1
343,490,-98.7998,29.0577,-98.7998.29.0577,490,4.5232,82,ATASCOSA,1
344,491,-98.7898,29.0577,-98.7898.29.0577,491,4.8764,52,ATASCOSA,1
345,492,-98.7798,29.0577,-98.7798.29.0577,492,4.9474,82,ATASCOSA,1
346,493,-98.7698,29.0577,-98.7698.29.0577,493,4.5232,52,ATASCOSA,1
347,494,-98.7598,29.0577,-98.7598.29.0577,494,5.6842,82,ATASCOSA,1
348,495,-98.7498,29.0577,-98.7498.29.0577,495,4.9288,82,ATASCOSA,1
349,496,-98.7398,29.0577,-98.7398.29.0577,496,5.0852,52,ATASCOSA,1
350,497,-98.7298,29.0577,-98.7298.29.0577,497,5.0852,52,ATASCOSA,1
351,498,-98.7198,29.0577,-98.7198.29.0577,498,5.0092,82,ATASCOSA,1
352,499,-98.7098,29.0577,-98.7098.29.0577,499,10.2044,90,ATASCOSA,1
353,500,-98.6998,29.0577,-98.6998.29.0577,500,10.5078,52,ATASCOSA,1
354,502,-98.6798,29.0577,-98.6798.29.0577,502,10.1146,90,ATASCOSA,1
355,503,-98.6698,29.0577,-98.6698.29.0577,503,10.3598,81,ATASCOSA,1
356,504,-98.6598,29.0577,-98.6598.29.0577,504,10.1146,81,ATASCOSA,1
357,505,-98.6498,29.0577,-98.6498.29.0577,505,10.5078,81,ATASCOSA,1
358,506,-98.6398,29.0577,-98.6398.29.0577,506,10.1146,81,ATASCOSA,1
359,507,-98.6298,29.0577,-98.6298.29.0577,507,10.561,52,ATASCOSA,1
360,508,-98.6198,29.0577,-98.6198.29.0577,508,10.831,82,ATASCOSA,1
361,509,-98.6098,29.0577,-98.6098.29.0577,509,10.831,52,ATASCOSA,1
362,510,-98.5998,29.0577,-98.5998.29.0577,510,10.831,81,ATASCOSA,1
363,511,-98.5898,29.0577,-98.5898.29.0577,511,10.7992,81,ATASCOSA,1
364,512,-98.5798,29.0577,-98.5798.29.0577,512,10.4646,82,ATASCOSA,1
365,513,-98.5698,29.0577,-98.5698.29.0577,513,10.9376,82,ATASCOSA,1
366,514,-98.5598,29.0577,-98.5598.29.0577,514,10.831,81,ATASCOSA,1
367,515,-98.5498,29.0577,-98.5498.29.0577,515,10.831,52,ATASCOSA,1
368,516,-98.5398,29.0577,-98.5398.29.0577,516,10.692,81,ATASCOSA,1
369,517,-98.5298,29.0577,-98.5298.29.0577,517,10.7992,81,ATASCOSA,1
370,518,-98.5198,29.0577,-98.5198.29.0577,518,10.7992,82,ATASCOSA,1
371,519,-98.5098,29.0577,-98.5098.29.0577,519,10.9352,81,ATASCOSA,1
372,520,-98.4998,29.0577,-98.4998.29.0577,520,10.3962,82,ATASCOSA,1
373,521,-98.4898,29.0577,-98.4898.29.0577,521,9.095,81,ATASCOSA,1
374,522,-98.4798,29.0577,-98.4798.29.0577,522,10.3962,52,ATASCOSA,1
375,523,-98.4698,29.0577,-98.4698.29.0577,523,10.429,81,ATASCOSA,1
376,524,-98.4598,29.0577,-98.4598.29.0577,524,10.429,82,ATASCOSA,1
377,525,-98.4498,29.0577,-98.4498.29.0577,525,10.8464,52,ATASCOSA,1
378,526,-98.4398,29.0577,-98.4398.29.0577,526,10.8026,52,ATASCOSA,1
379,528,-98.4198,29.0577,-98.4198.29.0577,528,11.0184,52,ATASCOSA,1
380,529,-98.4098,29.0577,-98.4098.29.0577,529,10.8026,82,ATASCOSA,1
381,530,-98.3998,29.0577,-98.3998.29.0577,530,10.3962,52,ATASCOSA,1
382,531,-98.3898,29.0577,-98.3898.29.0577,531,10.3962,81,ATASCOSA,1
383,532,-98.3798,29.0577,-98.3798.29.0577,532,10.3962,81,ATASCOSA,1
384,533,-98.3698,29.0577,-98.3698.29.0577,533,11.0242,81,ATASCOSA,1
385,534,-98.3598,29.0577,-98.3598.29.0577,534,11.0226,52,ATASCOSA,1
386,535,-98.7998,29.0477,-98.7998.29.0477,535,4.5234,82,ATASCOSA,1
387,536,-98.7898,29.0477,-98.7898.29.0477,536,4.808,52,ATASCOSA,1
388,537,-98.7798,29.0477,-98.7798.29.0477,537,4.808,81,ATASCOSA,1
389,538,-98.7698,29.0477,-98.7698.29.0477,538,4.808,52,ATASCOSA,1
390,539,-98.7598,29.0477,-98.7598.29.0477,539,4.8936,52,ATASCOSA,1
391,540,-98.7498,29.0477,-98.7498.29.0477,540,5.8794,52,ATASCOSA,1
392,542,-98.7298,29.0477,-98.7298.29.0477,542,4.9288,81,ATASCOSA,1
393,543,-98.7198,29.0477,-98.7198.29.0477,543,4.9288,52,ATASCOSA,1
394,544,-98.7098,29.0477,-98.7098.29.0477,544,10.6878,52,ATASCOSA,1
395,545,-98.6998,29.0477,-98.6998.29.0477,545,11.125,52,ATASCOSA,1
396,546,-98.6898,29.0477,-98.6898.29.0477,546,9.9524,52,ATASCOSA,1
397,547,-98.6798,29.0477,-98.6798.29.0477,547,10.0402,82,ATASCOSA,1
398,548,-98.6698,29.0477,-98.6698.29.0477,548,10.6436,82,ATASCOSA,1
399,549,-98.6598,29.0477,-98.6598.29.0477,549,10.4836,52,ATASCOSA,1
400,550,-98.6498,29.0477,-98.6498.29.0477,550,10.1142,71,ATASCOSA,1
401,552,-98.6298,29.0477,-98.6298.29.0477,552,10.5088,82,ATASCOSA,1
402,553,-98.6198,29.0477,-98.6198.29.0477,553,10.8914,52,ATASCOSA,1
403,554,-98.6098,29.0477,-98.6098.29.0477,554,10.1308,81,ATASCOSA,1
404,555,-98.5998,29.0477,-98.5998.29.0477,555,10.8314,81,ATASCOSA,1
405,556,-98.5898,29.0477,-98.5898.29.0477,556,10.4644,81,ATASCOSA,1
406,557,-98.5798,29.0477,-98.5798.29.0477,557,10.4644,81,ATASCOSA,1
407,558,-98.5698,29.0477,-98.5698.29.0477,558,10.6916,71,ATASCOSA,1
408,559,-98.5598,29.0477,-98.5598.29.0477,559,10.7992,52,ATASCOSA,1
409,560,-98.5498,29.0477,-98.5498.29.0477,560,10.4382,82,ATASCOSA,1
410,561,-98.5398,29.0477,-98.5398.29.0477,561,10.4382,81,ATASCOSA,1
411,562,-98.5298,29.0477,-98.5298.29.0477,562,10.4382,52,ATASCOSA,1
412,563,-98.5198,29.0477,-98.5198.29.0477,563,10.4382,81,ATASCOSA,1
413,564,-98.5098,29.0477,-98.5098.29.0477,564,10.9352,81,ATASCOSA,1
414,565,-98.4998,29.0477,-98.4998.29.0477,565,10.8468,71,ATASCOSA,1
415,566,-98.4898,29.0477,-98.4898.29.0477,566,10.3958,82,ATASCOSA,1
416,567,-98.4798,29.0477,-98.4798.29.0477,567,10.4286,82,ATASCOSA,1
417,568,-98.4698,29.0477,-98.4698.29.0477,568,9.9742,52,ATASCOSA,1
418,569,-98.4598,29.0477,-98.4598.29.0477,569,11.0182,71,ATASCOSA,1
419,570,-98.4498,29.0477,-98.4498.29.0477,570,10.8468,81,ATASCOSA,1
420,571,-98.4398,29.0477,-98.4398.29.0477,571,11.0182,52,ATASCOSA,1
421,572,-98.4298,29.0477,-98.4298.29.0477,572,10.8468,71,ATASCOSA,1
422,573,-98.4198,29.0477,-98.4198.29.0477,573,10.3958,71,ATASCOSA,1
423,574,-98.4098,29.0477,-98.4098.29.0477,574,10.3958,81,ATASCOSA,1
424,575,-98.3998,29.0477,-98.3998.29.0477,575,10.8024,71,ATASCOSA,1
425,576,-98.3898,29.0477,-98.3898.29.0477,576,10.804,82,ATASCOSA,1
426,579,-98.3598,29.0477,-98.3598.29.0477,579,11.0622,81,ATASCOSA,1
427,580,-98.3498,29.0477,-98.3498.29.0477,580,10.8438,81,ATASCOSA,1
428,581,-98.7998,29.0377,-98.7998.29.0377,581,4.5232,82,ATASCOSA,1
429,582,-98.7898,29.0377,-98.7898.29.0377,582,5.0528,82,ATASCOSA,1
430,583,-98.7798,29.0377,-98.7798.29.0377,583,5.0528,52,ATASCOSA,1
431,584,-98.7698,29.0377,-98.7698.29.0377,584,5.1824,52,ATASCOSA,1
432,585,-98.7598,29.0377,-98.7598.29.0377,585,4.8764,52,ATASCOSA,1
433,587,-98.7398,29.0377,-98.7398.29.0377,587,5.022,52,ATASCOSA,1
434,588,-98.7298,29.0377,-98.7298.29.0377,588,4.6446,52,ATASCOSA,1
435,589,-98.7198,29.0377,-98.7198.29.0377,589,5.022,52,ATASCOSA,1
436,590,-98.7098,29.0377,-98.7098.29.0377,590,5.008,52,ATASCOSA,1
437,592,-98.6898,29.0377,-98.6898.29.0377,592,10.5624,81,ATASCOSA,1
438,593,-98.6798,29.0377,-98.6798.29.0377,593,10.4838,81,ATASCOSA,1
439,594,-98.6698,29.0377,-98.6698.29.0377,594,10.5082,71,ATASCOSA,1
440,595,-98.6598,29.0377,-98.6598.29.0377,595,10.0398,71,ATASCOSA,1
441,596,-98.6498,29.0377,-98.6498.29.0377,596,10.6434,52,ATASCOSA,1
442,597,-98.6398,29.0377,-98.6398.29.0377,597,10.3014,81,ATASCOSA,1
443,598,-98.6298,29.0377,-98.6298.29.0377,598,10.5608,71,ATASCOSA,1
444,599,-98.6198,29.0377,-98.6198.29.0377,599,10.4644,52,ATASCOSA,1
445,600,-98.6098,29.0377,-98.6098.29.0377,600,10.4644,82,ATASCOSA,1
446,601,-98.5998,29.0377,-98.5998.29.0377,601,10.831,81,ATASCOSA,1
447,602,-98.5898,29.0377,-98.5898.29.0377,602,10.831,81,ATASCOSA,1
448,603,-98.5798,29.0377,-98.5798.29.0377,603,10.7986,82,ATASCOSA,1
449,606,-98.5498,29.0377,-98.5498.29.0377,606,10.4378,82,ATASCOSA,1
450,607,-98.5398,29.0377,-98.5398.29.0377,607,10.9332,52,ATASCOSA,1
451,608,-98.5298,29.0377,-98.5298.29.0377,608,10.4378,81,ATASCOSA,1
452,609,-98.5098,29.0377,-98.5098.29.0377,609,10.7986,82,ATASCOSA,1
453,610,-98.4998,29.0377,-98.4998.29.0377,610,10.846,52,ATASCOSA,1
454,611,-98.4898,29.0377,-98.4898.29.0377,611,10.3956,52,ATASCOSA,1
455,612,-98.4798,29.0377,-98.4798.29.0377,612,10.846,52,ATASCOSA,1
456,613,-98.4698,29.0377,-98.4698.29.0377,613,10.3956,52,ATASCOSA,1
457,614,-98.4598,29.0377,-98.4598.29.0377,614,11.0182,52,ATASCOSA,1
458,616,-98.4398,29.0377,-98.4398.29.0377,616,10.8024,52,ATASCOSA,1
459,617,-98.4298,29.0377,-98.4298.29.0377,617,10.8024,81,ATASCOSA,1
460,618,-98.4198,29.0377,-98.4198.29.0377,618,10.625,52,ATASCOSA,1
461,619,-98.4098,29.0377,-98.4098.29.0377,619,10.3956,52,ATASCOSA,1
462,620,-98.3998,29.0377,-98.3998.29.0377,620,10.7544,81,ATASCOSA,1
463,621,-98.3898,29.0377,-98.3898.29.0377,621,10.9094,81,ATASCOSA,1
464,622,-98.3798,29.0377,-98.3798.29.0377,622,11.352,81,ATASCOSA,1
465,623,-98.3698,29.0377,-98.3698.29.0377,623,10.1816,81,ATASCOSA,1
466,624,-98.3598,29.0377,-98.3598.29.0377,624,10.7576,52,ATASCOSA,1
467,625,-98.3498,29.0377,-98.3498.29.0377,625,10.8434,82,ATASCOSA,1
468,626,-98.3398,29.0377,-98.3398.29.0377,626,10.8434,82,ATASCOSA,1
469,627,-98.7998,29.0277,-98.7998.29.0277,627,5.1826,82,ATASCOSA,1
470,628,-98.7898,29.0277,-98.7898.29.0277,628,5.1826,82,ATASCOSA,1
471,629,-98.7798,29.0277,-98.7798.29.0277,629,4.1752,52,ATASCOSA,1
472,630,-98.7698,29.0277,-98.7698.29.0277,630,5.1826,82,ATASCOSA,1
473,631,-98.7598,29.0277,-98.7598.29.0277,631,4.1752,71,ATASCOSA,1
474,632,-98.7498,29.0277,-98.7498.29.0277,632,4.3018,52,ATASCOSA,1
475,633,-98.7398,29.0277,-98.7398.29.0277,633,5.3494,52,ATASCOSA,1
476,634,-98.7298,29.0277,-98.7298.29.0277,634,4.6442,52,ATASCOSA,1
477,635,-98.7198,29.0277,-98.7198.29.0277,635,5.3494,52,ATASCOSA,1
478,636,-98.7098,29.0277,-98.7098.29.0277,636,5.0218,81,ATASCOSA,1
479,637,-98.6998,29.0277,-98.6998.29.0277,637,5.0078,81,ATASCOSA,1
480,638,-98.6898,29.0277,-98.6898.29.0277,638,10.7696,81,ATASCOSA,1
481,640,-98.6698,29.0277,-98.6698.29.0277,640,10.3594,81,ATASCOSA,1
482,641,-98.6598,29.0277,-98.6598.29.0277,641,10.3594,52,ATASCOSA,1
483,642,-98.6498,29.0277,-98.6498.29.0277,642,10.1146,52,ATASCOSA,1
484,643,-98.6398,29.0277,-98.6398.29.0277,643,10.5606,81,ATASCOSA,1
485,644,-98.6298,29.0277,-98.6298.29.0277,644,10.5606,52,ATASCOSA,1
486,645,-98.6198,29.0277,-98.6198.29.0277,645,10.8914,81,ATASCOSA,1
487,646,-98.6098,29.0277,-98.6098.29.0277,646,10.8914,71,ATASCOSA,1
488,647,-98.5998,29.0277,-98.5998.29.0277,647,10.8748,81,ATASCOSA,1
489,648,-98.5898,29.0277,-98.5898.29.0277,648,10.7986,81,ATASCOSA,1
490,649,-98.5798,29.0277,-98.5798.29.0277,649,10.8748,81,ATASCOSA,1
491,650,-98.5698,29.0277,-98.5698.29.0277,650,10.615,52,ATASCOSA,1
492,651,-98.5598,29.0277,-98.5598.29.0277,651,10.7986,82,ATASCOSA,1
493,652,-98.5498,29.0277,-98.5498.29.0277,652,10.935,82,ATASCOSA,1
494,654,-98.5298,29.0277,-98.5298.29.0277,654,10.935,52,ATASCOSA,1
495,655,-98.5198,29.0277,-98.5198.29.0277,655,10.8308,52,ATASCOSA,1
496,656,-98.5098,29.0277,-98.5098.29.0277,656,10.4642,52,ATASCOSA,1
497,657,-98.4998,29.0277,-98.4998.29.0277,657,10.3956,52,ATASCOSA,1
498,658,-98.4898,29.0277,-98.4898.29.0277,658,10.8464,52,ATASCOSA,1
499,659,-98.4798,29.0277,-98.4798.29.0277,659,10.8042,90,ATASCOSA,1
500,660,-98.4698,29.0277,-98.4698.29.0277,660,10.8464,52,ATASCOSA,1
501,661,-98.4598,29.0277,-98.4598.29.0277,661,10.8022,52,ATASCOSA,1
502,662,-98.4498,29.0277,-98.4498.29.0277,662,10.8464,52,ATASCOSA,1
503,664,-98.4298,29.0277,-98.4298.29.0277,664,10.3956,82,ATASCOSA,1
504,665,-98.4198,29.0277,-98.4198.29.0277,665,11.3844,81,ATASCOSA,1
505,666,-98.4098,29.0277,-98.4098.29.0277,666,10.559,82,ATASCOSA,1
506,667,-98.3998,29.0277,-98.3998.29.0277,667,10.9026,81,ATASCOSA,1
507,668,-98.3898,29.0277,-98.3898.29.0277,668,10.9094,52,ATASCOSA,1
508,669,-98.3798,29.0277,-98.3798.29.0277,669,10.8022,82,ATASCOSA,1
509,670,-98.3698,29.0277,-98.3698.29.0277,670,11.015,82,ATASCOSA,1
510,671,-98.3598,29.0277,-98.3598.29.0277,671,10.8506,81,ATASCOSA,1
511,672,-98.3498,29.0277,-98.3498.29.0277,672,10.5668,81,ATASCOSA,1
512,673,-98.3398,29.0277,-98.3398.29.0277,673,10.5668,81,ATASCOSA,1
513,674,-98.3298,29.0277,-98.3298.29.0277,674,10.5668,81,ATASCOSA,1
514,675,-98.7998,29.0177,-98.7998.29.0177,675,5.1824,52,ATASCOSA,1
515,676,-98.7898,29.0177,-98.7898.29.0177,676,5.1824,81,ATASCOSA,1
516,677,-98.7798,29.0177,-98.7798.29.0177,677,5.0526,82,ATASCOSA,1
517,678,-98.7698,29.0177,-98.7698.29.0177,678,5.1824,52,ATASCOSA,1
518,679,-98.7598,29.0177,-98.7598.29.0177,679,4.9468,52,ATASCOSA,1
519,680,-98.7498,29.0177,-98.7498.29.0177,680,5.085,81,ATASCOSA,1
520,681,-98.7398,29.0177,-98.7398.29.0177,681,5.085,52,ATASCOSA,1
521,682,-98.7298,29.0177,-98.7298.29.0177,682,5.085,82,ATASCOSA,1
522,683,-98.7198,29.0177,-98.7198.29.0177,683,4.6436,52,ATASCOSA,1
523,684,-98.7098,29.0177,-98.7098.29.0177,684,5.0078,52,ATASCOSA,1
524,685,-98.6998,29.0177,-98.6998.29.0177,685,4.9284,52,ATASCOSA,1
525,686,-98.6898,29.0177,-98.6898.29.0177,686,10.2784,71,ATASCOSA,1
526,687,-98.6798,29.0177,-98.6798.29.0177,687,10.114,52,ATASCOSA,1
527,688,-98.6698,29.0177,-98.6698.29.0177,688,10.5604,90,ATASCOSA,1
528,689,-98.6598,29.0177,-98.6598.29.0177,689,10.5604,81,ATASCOSA,1
529,690,-98.6498,29.0177,-98.6498.29.0177,690,10.509,52,ATASCOSA,1
530,691,-98.6398,29.0177,-98.6398.29.0177,691,10.5604,90,ATASCOSA,1
531,692,-98.6298,29.0177,-98.6298.29.0177,692,10.5604,81,ATASCOSA,1
532,693,-98.6198,29.0177,-98.6198.29.0177,693,10.935,52,ATASCOSA,1
533,694,-98.6098,29.0177,-98.6098.29.0177,694,10.8626,52,ATASCOSA,1
534,696,-98.5898,29.0177,-98.5898.29.0177,696,10.8912,81,ATASCOSA,1
535,697,-98.5798,29.0177,-98.5798.29.0177,697,10.8746,52,ATASCOSA,1
536,699,-98.5598,29.0177,-98.5598.29.0177,699,10.831,82,ATASCOSA,1
537,700,-98.5498,29.0177,-98.5498.29.0177,700,10.7986,90,ATASCOSA,1
538,701,-98.5398,29.0177,-98.5398.29.0177,701,11.3698,81,ATASCOSA,1
539,702,-98.5298,29.0177,-98.5298.29.0177,702,10.7986,71,ATASCOSA,1
540,703,-98.5198,29.0177,-98.5198.29.0177,703,10.4642,71,ATASCOSA,1
541,704,-98.5098,29.0177,-98.5098.29.0177,704,10.4642,52,ATASCOSA,1
542,705,-98.4998,29.0177,-98.4998.29.0177,705,10.8022,52,ATASCOSA,1
543,706,-98.4898,29.0177,-98.4898.29.0177,706,10.4284,81,ATASCOSA,1
544,709,-98.4598,29.0177,-98.4598.29.0177,709,10.8022,81,ATASCOSA,1
545,710,-98.4498,29.0177,-98.4498.29.0177,710,10.3954,52,ATASCOSA,1
546,711,-98.4398,29.0177,-98.4398.29.0177,711,10.3954,81,ATASCOSA,1
547,712,-98.4298,29.0177,-98.4298.29.0177,712,10.6248,71,ATASCOSA,1
548,713,-98.4198,29.0177,-98.4198.29.0177,713,11.384,81,ATASCOSA,1
549,714,-98.4098,29.0177,-98.4098.29.0177,714,10.6248,81,ATASCOSA,1
550,715,-98.3998,29.0177,-98.3998.29.0177,715,10.8828,81,ATASCOSA,1
551,717,-98.3798,29.0177,-98.3798.29.0177,717,10.3954,52,ATASCOSA,1
552,718,-98.3698,29.0177,-98.3698.29.0177,718,11.015,31,ATASCOSA,1
553,719,-98.3598,29.0177,-98.3598.29.0177,719,11.024,82,ATASCOSA,1
554,720,-98.3498,29.0177,-98.3498.29.0177,720,10.5668,82,ATASCOSA,1
555,721,-98.3398,29.0177,-98.3398.29.0177,721,10.5668,81,ATASCOSA,1
556,722,-98.3298,29.0177,-98.3298.29.0177,722,10.5668,81,ATASCOSA,1
557,723,-98.3198,29.0177,-98.3198.29.0177,723,10.5668,81,ATASCOSA,1
558,725,-98.7898,29.0077,-98.7898.29.0077,725,4.175,81,ATASCOSA,1
559,726,-98.7798,29.0077,-98.7798.29.0077,726,5.0526,81,ATASCOSA,1
560,727,-98.7698,29.0077,-98.7698.29.0077,727,5.1824,52,ATASCOSA,1
561,728,-98.7598,29.0077,-98.7598.29.0077,728,5.0526,52,ATASCOSA,1
562,729,-98.7498,29.0077,-98.7498.29.0077,729,5.3492,90,ATASCOSA,1
563,730,-98.7398,29.0077,-98.7398.29.0077,730,4.3018,81,ATASCOSA,1
564,731,-98.7298,29.0077,-98.7298.29.0077,731,5.3492,90,ATASCOSA,1
565,732,-98.7198,29.0077,-98.7198.29.0077,732,5.6634,90,ATASCOSA,1
566,733,-98.7098,29.0077,-98.7098.29.0077,733,4.8972,52,ATASCOSA,1
567,734,-98.6998,29.0077,-98.6998.29.0077,734,5.1288,81,ATASCOSA,1
568,735,-98.6898,29.0077,-98.6898.29.0077,735,5.0482,52,ATASCOSA,1
569,736,-98.6798,29.0077,-98.6798.29.0077,736,10.16,81,ATASCOSA,1
570,737,-98.6698,29.0077,-98.6698.29.0077,737,10.5408,81,ATASCOSA,1
571,738,-98.6598,29.0077,-98.6598.29.0077,738,10.6434,81,ATASCOSA,1
572,739,-98.6498,29.0077,-98.6498.29.0077,739,10.6434,52,ATASCOSA,1
573,740,-98.6398,29.0077,-98.6398.29.0077,740,10.2268,82,ATASCOSA,1
574,741,-98.6298,29.0077,-98.6298.29.0077,741,10.1142,71,ATASCOSA,1
575,742,-98.6198,29.0077,-98.6198.29.0077,742,10.935,82,ATASCOSA,1
576,743,-98.6098,29.0077,-98.6098.29.0077,743,10.8916,81,ATASCOSA,1
577,744,-98.5998,29.0077,-98.5998.29.0077,744,10.8916,82,ATASCOSA,1
578,745,-98.5898,29.0077,-98.5898.29.0077,745,10.4642,82,ATASCOSA,1
579,747,-98.5698,29.0077,-98.5698.29.0077,747,10.8622,81,ATASCOSA,1
580,748,-98.5598,29.0077,-98.5598.29.0077,748,10.831,71,ATASCOSA,1
581,749,-98.5498,29.0077,-98.5498.29.0077,749,10.8744,52,ATASCOSA,1
582,750,-98.5398,29.0077,-98.5398.29.0077,750,10.7986,81,ATASCOSA,1
583,751,-98.5298,29.0077,-98.5298.29.0077,751,10.935,81,ATASCOSA,1
584,752,-98.5198,29.0077,-98.5198.29.0077,752,10.8916,52,ATASCOSA,1
585,753,-98.5098,29.0077,-98.5098.29.0077,753,11.0684,81,ATASCOSA,1
586,754,-98.4998,29.0077,-98.4998.29.0077,754,10.8456,52,ATASCOSA,1
587,755,-98.4898,29.0077,-98.4898.29.0077,755,11.0172,90,ATASCOSA,1
588,756,-98.4798,29.0077,-98.4798.29.0077,756,10.6246,71,ATASCOSA,1
589,757,-98.4698,29.0077,-98.4698.29.0077,757,6.606,52,ATASCOSA,1
590,758,-98.4598,29.0077,-98.4598.29.0077,758,10.804,52,ATASCOSA,1
591,759,-98.4498,29.0077,-98.4498.29.0077,759,10.8456,81,ATASCOSA,1
592,760,-98.4398,29.0077,-98.4398.29.0077,760,10.6246,81,ATASCOSA,1
593,761,-98.4298,29.0077,-98.4298.29.0077,761,10.6246,82,ATASCOSA,1
594,762,-98.4198,29.0077,-98.4198.29.0077,762,10.4276,81,ATASCOSA,1
595,763,-98.4098,29.0077,-98.4098.29.0077,763,10.0662,82,ATASCOSA,1
596,764,-98.3998,29.0077,-98.3998.29.0077,764,10.0662,52,ATASCOSA,1
597,765,-98.3898,29.0077,-98.3898.29.0077,765,10.0662,81,ATASCOSA,1
598,766,-98.3798,29.0077,-98.3798.29.0077,766,10.558,81,ATASCOSA,1
599,767,-98.3698,29.0077,-98.3698.29.0077,767,10.4542,82,ATASCOSA,1
600,768,-98.3598,29.0077,-98.3598.29.0077,768,10.1876,82,ATASCOSA,1
601,769,-98.3498,29.0077,-98.3498.29.0077,769,10.567,52,ATASCOSA,1
602,770,-98.3398,29.0077,-98.3398.29.0077,770,10.567,52,ATASCOSA,1
603,771,-98.3298,29.0077,-98.3298.29.0077,771,10.7572,82,ATASCOSA,1
604,772,-98.3198,29.0077,-98.3198.29.0077,772,10.567,82,ATASCOSA,1
605,773,-98.3098,29.0077,-98.3098.29.0077,773,10.567,52,ATASCOSA,1
606,774,-98.7998,28.9977,-98.7998.28.9977,774,4.9176,52,ATASCOSA,1
607,775,-98.7898,28.9977,-98.7898.28.9977,775,5.0716,52,ATASCOSA,1
608,776,-98.7798,28.9977,-98.7798.28.9977,776,5.3452,52,ATASCOSA,1
609,777,-98.7698,28.9977,-98.7698.28.9977,777,4.0524,52,ATASCOSA,1
610,778,-98.7598,28.9977,-98.7598.28.9977,778,5.0716,52,ATASCOSA,1
611,779,-98.7498,28.9977,-98.7498.28.9977,779,5.1508,52,ATASCOSA,1
612,780,-98.7398,28.9977,-98.7398.28.9977,780,5.4772,52,ATASCOSA,1
613,781,-98.7298,28.9977,-98.7298.28.9977,781,5.4358,52,ATASCOSA,1
614,782,-98.7198,28.9977,-98.7198.28.9977,782,5.1236,52,ATASCOSA,1
615,783,-98.7098,28.9977,-98.7098.28.9977,783,5.0288,71,ATASCOSA,1
616,784,-98.6998,28.9977,-98.6998.28.9977,784,4.12,52,ATASCOSA,1
617,785,-98.6898,28.9977,-98.6898.28.9977,785,5.2,82,ATASCOSA,1
618,786,-98.6798,28.9977,-98.6798.28.9977,786,5.6624,81,ATASCOSA,1
619,787,-98.6698,28.9977,-98.6698.28.9977,787,10.1394,82,ATASCOSA,1
620,788,-98.6598,28.9977,-98.6598.28.9977,788,9.9706,52,ATASCOSA,1
621,789,-98.6498,28.9977,-98.6498.28.9977,789,9.8976,82,ATASCOSA,1
